time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,temp,pressure,acc_x_adxl,acc_y_adxl,acc_y_adxl,status,sd_file
2205687569,-923,301,716,6290,657,-2247,-26.70381165,-32.73730469,-16.4210968,23.98089981,93636.3125,24,0,2,31,1
2205697115,-885,215,577,6255,631,-2395,-25.95381165,-30.93731689,-17.47109985,23.98558044,93622.67188,24,1,2,31,1
2205707037,-805,208,629,6222,572,-2523,-25.95381165,-30.93731689,-17.47109985,23.99962616,93623.34375,20,2,0,31,1
2205716703,-807,252,614,6200,504,-2644,-23.2538147,-30.93731689,-21.07110596,23.99494362,93612.51563,20,2,0,31,1
2205726365,-1019,215,575,6183,437,-2763,-23.40429688,-29.59170532,-24.22305298,23.98089981,93624.07813,23,2,1,31,1
2205735905,-935,172,583,6161,353,-2868,-24.00430298,-27.04170227,-27.37304688,23.98558044,93627.5625,26,2,1,63,1
2205745572,-1025,95,487,6151,249,-2950,-24.00430298,-27.04170227,-27.37304688,23.99026299,93613.92188,24,2,0,31,1
2205755495,-1087,11,540,6139,134,-3011,-21.75137329,-25.07998657,-29.46426392,23.98089981,93626.52344,27,3,0,31,1
2205765156,-1025,15,491,6138,17,-3040,-21.75137329,-25.07998657,-29.46426392,23.98089981,93631.41406,29,5,0,31,1
2205774711,-1054,-9,473,6132,-95,-3064,-19.95039368,-24.32461548,-32.00889587,23.98089981,93633.86719,26,4,-1,31,1
2205784372,-1228,-174,549,6127,-204,-3055,-19.95039368,-24.32461548,-32.00889587,23.98089981,93633.86719,31,6,1,31,1
2205794038,-1189,-291,523,6151,-311,-3012,-19.35040283,-19.07608032,-34.86083984,23.97621727,93632.82031,30,7,0,31,1
2205803961,-1190,-438,503,6157,-419,-2920,-18.30039978,-17.57608032,-35.61083984,23.97621727,93662.1875,30,11,0,31,1
2205813502,-1344,-588,550,6197,-518,-2785,-18.30039978,-17.57608032,-35.61083984,23.98558044,93659.375,32,14,1,31,1
2205823168,-1209,-550,663,6243,-593,-2621,-18.29942322,-14.42364502,-38.15644836,23.98089981,93653.4375,33,16,1,31,1
2205832830,-1276,-700,782,6297,-635,-2450,-17.69941711,-9.624130249,-39.35839844,23.99026299,93648.17969,30,16,2,31,1
2205842376,-1291,-848,702,6394,-640,-2247,-17.54942322,-7.074127197,-39.50840759,23.97621727,93659.74219,31,19,5,31,1
2205852038,-1144,-775,888,6484,-640,-2017,-17.54942322,-7.074127197,-39.50840759,23.97153473,93697.85156,31,20,2,31,1
2205861960,-985,-526,636,6583,-624,-1824,-16.34991455,-3.174621582,-40.71377563,23.99494362,93685.92969,27,15,3,31,1
2205871635,-1087,-568,706,6668,-597,-1662,-15.2999115,-0.174621582,-41.76377869,23.97621727,93691.54688,26,15,4,31,1
2205881210,-1069,-496,983,6750,-550,-1505,-15.44746399,4.323913574,-42.35107422,23.98558044,93671.60938,27,14,3,31,1
2205890876,-1015,-439,699,6806,-502,-1374,-15.44746399,4.323913574,-42.35107422,23.97621727,93662.1875,26,14,6,31,1
2205900799,-938,-392,734,6861,-439,-1314,-13.34698486,8.373428345,-41.74766541,23.98558044,93659.375,26,13,3,31,1
2205910460,-842,-371,751,6924,-363,-1209,-15.59698486,14.22343445,-40.24766541,23.98558044,93696.07813,22,11,3,31,1
2205920006,-810,-440,741,6963,-302,-1115,-15.59698486,14.22343445,-40.24766541,23.98558044,93700.97656,21,12,3,31,1
2205929668,-697,-332,604,6999,-219,-1020,-15.29405212,18.71757507,-38.13349915,23.99026299,93721.59375,20,10,1,31,1
2205939591,-701,-247,532,7024,-143,-953,-15.44160461,22.76219177,-36.77423096,23.98089981,93741.53125,19,9,0,31,1
2205948875,-720,-218,651,7039,-67,-904,-16.33721924,27.99803162,-33.6061554,23.99962616,93748.14063,20,8,1,31,1
2205958798,-622,-150,584,7045,12,-874,-17.22940063,30.82118225,-30.58125305,23.99962616,93745.69531,17,7,0,31,1
2205968500,-627,-113,531,7049,96,-862,-17.22940063,30.82118225,-30.58125305,23.99494362,93747.10156,18,6,1,31,1
2205978168,-586,6,387,7039,166,-871,-17.22940063,30.82118225,-30.58125305,23.99494362,93749.54688,17,5,-2,31,1
2205988090,-686,-34,506,7008,203,-906,-17.07647705,32.16142273,-26.6749115,23.99962616,93738.35938,19,5,0,31,1
2205997637,-773,-34,588,6984,281,-935,-17.07647705,32.16142273,-26.6749115,23.99494362,93749.54688,22,5,1,31,1
2206007298,-844,-23,609,6963,381,-974,-17.82208252,35.29481506,-22.61709595,24.0043087,93741.84375,22,5,2,31,1
2206016964,-859,-36,552,6932,468,-1022,-19.02207947,38.29481506,-19.76708984,24.0043087,93761.42188,22,5,2,31,1
2206026505,-862,-27,375,6901,538,-1078,-17.51914978,38.7321167,-15.41368103,23.99962616,93760.38281,22,6,0,31,1
2206036428,-886,-27,355,6862,574,-1136,-17.51914978,38.7321167,-15.41368103,24.0043087,93758.97656,23,5,-2,31,1
2206046094,-921,-30,333,6824,605,-1197,-18.26426697,40.95721436,-9.561233521,23.99962616,93767.71875,23,6,-3,31,1
2206055755,-882,-38,248,6793,633,-1262,-20.06378174,39.45672607,-4.161239624,23.99026299,93768.08594,24,5,-1,31,1
2206065297,-895,-100,107,6749,627,-1323,-20.06182861,40.19842529,0.937789917,23.99962616,93779.95313,23,6,-4,31,1
2206074971,-810,-94,164,6704,590,-1369,-20.06182861,40.19842529,0.937789917,23.99494362,93766.67969,23,6,-7,31,1
2206084892,-827,-95,133,6683,572,-1419,-21.56085205,38.69549561,5.28729248,24.0043087,93783.44531,22,6,-5,31,1
2206094558,-878,-102,180,6650,542,-1465,-22.75938416,37.489151,9.335342407,24.0043087,93771.21094,22,6,-6,31,1
2206104099,-895,-160,116,6621,520,-1510,-24.10644531,35.22792053,14.87997437,24.0043087,93785.89063,23,8,-6,31,1
2206113761,-899,-188,65,6580,477,-1536,-24.10644531,35.22792053,14.87997437,24.00898933,93791.82813,24,8,-8,31,1
2206123428,-906,-211,12,6546,424,-1564,-23.20645142,32.22792053,16.82997131,23.99962616,93784.85156,23,8,-9,31,1
2206132969,-938,-231,-30,6516,359,-1579,-23.95645142,28.02792358,23.42997742,23.99962616,93782.40625,24,9,-10,31,1
2206142896,-939,-343,-14,6489,287,-1576,-23.95645142,28.02792358,23.42997742,24.0043087,93783.44531,24,10,-10,31,1
2206152594,-972,-412,-11,6474,222,-1554,-24.85791016,24.73622131,25.83778381,23.99026299,93795,24,12,-10,31,1
2206162255,-955,-364,-14,6458,162,-1516,-24.70791626,23.83622742,28.23777771,23.99494362,93796.04688,25,12,-9,31,1
2206171800,-928,-438,-4,6457,107,-1475,-25.45742798,18.73622131,32.28778076,23.99026299,93804.78906,25,13,-9,31,1
2206181730,-1086,-539,39,6472,82,-1447,-25.45742798,18.73622131,32.28778076,23.97621727,93801.66406,26,13,-9,31,1
2206191391,-1054,-612,71,6473,43,-1379,-25.45596313,18.7313385,32.27801514,23.98558044,93798.85156,26,15,-9,31,1
2206201056,-1193,-801,195,6466,5,-1297,-26.20596313,11.98231506,33.62997437,23.98558044,93806.19531,24,18,-6,31,1
2206210598,-1163,-831,281,6488,15,-1180,-25.90596008,9.282318115,34.07997131,23.98089981,93797.8125,27,19,-5,31,1
2206220264,-1030,-731,200,6514,46,-1060,-25.90596008,9.282318115,34.07997131,23.98558044,93823.32031,26,19,-4,31,1
2206230186,-901,-747,285,6534,79,-954,-25.60644531,2.382324219,35.29071045,23.99494362,93818.07031,23,19,-3,31,1
2206239848,-927,-808,389,6559,132,-849,-26.80645752,-1.367675781,36.04071045,23.97621727,93811.45313,24,19,-2,31,1
2206249393,-982,-816,441,6581,216,-740,-26.35546875,-6.462310791,36.77166748,23.99962616,93824.00781,24,20,-1,31,1
2206259054,-930,-832,469,6592,313,-644,-26.35546875,-6.462310791,36.77166748,23.97621727,93816.34375,24,21,-1,31,1
2206268976,-974,-849,502,6606,428,-554,-25.60546875,-8.712310791,34.52166748,23.98558044,93806.19531,25,20,-1,31,1
2206278648,-880,-790,385,6614,532,-476,-25.90498352,-14.70596313,34.06044006,23.98089981,93819.83594,22,21,-1,31,1
2206288189,-831,-761,353,6621,641,-416,-25.90498352,-14.70596313,34.06044006,23.99026299,93829.25781,22,19,-2,31,1
2206297855,-853,-772,456,6618,748,-368,-25.60546875,-18.73301697,34.47625732,23.99962616,93828.89844,22,19,-2,31,1
2206307517,-867,-742,551,6632,878,-333,-24.5569458,-23.05712891,32.34648132,23.99026299,93831.71094,24,18,0,31,1
2206317439,-833,-685,322,6641,1015,-320,-22.75694275,-26.50714111,30.09648132,23.99494362,93840.09375,24,18,-1,31,1
2206326986,-824,-681,583,6598,1103,-325,-22.75694275,-26.50714111,30.09648132,23.99026299,93836.60156,22,17,-5,31,1
2206336647,-845,-485,344,6610,1270,-361,-23.35693359,-30.40713501,27.54647827,23.99026299,93826.8125,22,17,1,31,1
2206346313,-800,-625,364,6558,1358,-425,-22.90986633,-32.46759033,24.81523132,23.99494362,93835.19531,22,14,-1,31,1
2206355855,-780,-588,711,6543,1459,-472,-21.55987549,-34.56758118,21.66522217,23.99026299,93839.04688,21,17,-1,31,1
2206365778,-916,-416,594,6540,1605,-553,-21.55987549,-34.56758118,21.66522217,24.0043087,93829.9375,22,15,1,31,1
2206375452,-866,-478,824,6494,1746,-669,-21.71231079,-37.39122009,17.75009155,23.99494362,93847.42969,24,13,3,31,1
2206385113,-920,-430,593,6456,1896,-788,-20.66230774,-40.54121399,14.6000824,23.99962616,93816.66406,24,12,1,31,1
2206394659,-769,-437,228,6411,1984,-926,-20.66816711,-40.47920227,14.57859802,23.99494362,93837.64063,24,12,0,31,1
2206404320,-852,-386,246,6347,1998,-1067,-20.66816711,-40.47920227,14.57859802,23.98558044,93850.24219,21,13,-4,31,1
2206413982,-844,-426,288,6291,1988,-1204,-20.06817627,-41.07920837,11.72860718,23.98558044,93845.34375,21,14,-5,31,1
2206423910,-902,-374,506,6253,2003,-1343,-16.9210968,-41.95527649,6.774215698,23.98558044,93862.47656,23,13,0,31,1
2206433451,-910,-377,480,6214,2025,-1488,-17.22109985,-42.40527344,4.674209595,23.99962616,93853.36719,23,12,-1,31,1
2206443112,-956,-402,370,6181,2038,-1631,-17.22109985,-42.40527344,4.674209595,23.99494362,93842.53906,25,12,0,31,1
2206452779,-930,-475,238,6160,1993,-1759,-16.77549744,-43.26670837,1.221282959,23.99962616,93843.57813,25,13,-2,63,1
2206462701,-888,-436,290,6120,1958,-1877,-16.63085938,-43.81494141,-4.177261353,23.99494362,93847.42969,26,12,-3,63,1
2206472255,-838,-475,476,6097,1901,-1935,-16.63085938,-43.81494141,-4.177261353,24.0043087,93851.96875,23,13,-1,31,1
2206481915,-860,-524,519,6093,1865,-2035,-14.53086853,-42.91494751,-7.777252197,23.99962616,93836.24219,23,13,0,31,1
2206491576,-764,-541,297,6082,1808,-2127,-13.93232727,-41.8507843,-10.17529297,24.0043087,93847.07031,23,13,0,31,1
2206501121,-837,-599,415,6063,1734,-2204,-12.88232422,-41.8507843,-13.92529297,24.0043087,93851.96875,23,15,-1,31,1
2206510783,-713,-558,443,6055,1661,-2264,-12.88232422,-41.8507843,-13.92529297,23.99494362,93844.98438,21,16,-2,31,1
2206520710,-797,-647,443,6038,1587,-2316,-11.68574524,-39.87686157,-19.31748962,23.99962616,93836.24219,22,17,1,31,1
2206530372,-866,-774,532,6025,1503,-2338,-11.53575134,-38.22686768,-22.46748352,24.00898933,93860.35156,23,19,-1,31,1
2206539913,-797,-755,367,6016,1421,-2330,-10.48574829,-35.52685547,-24.71748352,24.0043087,93859.30469,21,18,-2,31,1
2206549615,-670,-699,601,6004,1330,-2319,-10.48574829,-35.52685547,-24.71748352,23.99962616,93870.5,19,18,2,31,1
2206559538,-654,-712,678,5998,1259,-2305,-9.285263062,-33.5773468,-27.56748962,23.99494362,93867.00781,20,17,1,31,1
2206569199,-715,-852,313,6002,1206,-2280,-9.285263062,-32.0773468,-30.86749268,23.99494362,93859.66406,21,19,-1,31,1
2206578753,-751,-1155,158,5976,1085,-2204,-9.285263062,-32.0773468,-30.86749268,23.99494362,93874.35156,20,27,-6,31,1
2206588414,-648,-1061,270,5974,939,-2071,-9.737213135,-28.16368103,-34.90869141,23.99494362,93864.5625,20,24,-4,31,1
2206598080,-804,-1179,153,5989,842,-1933,-7.789169312,-24.69610596,-35.64355469,24.00898933,93877.47656,20,24,-4,31,1
2206608002,-741,-1381,470,5994,731,-1739,-7.789169312,-24.69610596,-35.64355469,23.99962616,93860.71094,21,28,-1,31,1
2206617543,-621,-1359,269,6021,671,-1542,-7.789169312,-24.69610596,-35.64355469,23.99494362,93832.75,21,29,-4,31,1
2206627209,-565,-1173,378,6041,610,-1339,-8.539657593,-20.34170532,-39.23770142,23.98558044,93855.13281,17,29,-2,31,1
2206636871,-645,-1202,613,6063,578,-1171,-7.939651489,-16.74169922,-40.88769531,23.99962616,93877.84375,17,25,-1,31,1
2206646417,-778,-1149,546,6100,596,-965,-8.240142822,-12.23730469,-42.82745361,23.99962616,93892.52344,21,27,0,31,1
2206656339,-627,-1103,591,6140,633,-798,-8.240142822,-12.23730469,-42.82745361,23.99962616,93875.39063,20,25,1,31,1
2206666000,-685,-970,779,6178,686,-639,-9.140136719,-6.984863281,-43.71817017,24.0043087,93888.67188,19,24,2,31,1
2206675672,-659,-977,736,6229,772,-498,-9.140136719,-3.534866333,-44.91816711,23.99962616,93924.33594,20,23,1,31,1
2206685215,-529,-808,633,6267,876,-380,-9.439651489,2.315124512,-44.45449829,23.99494362,93911.05469,17,22,4,31,1
2206694880,-632,-694,795,6296,970,-297,-9.439651489,2.315124512,-44.45449829,23.99494362,93893.92969,16,19,2,31,1
2206704803,-541,-220,484,6333,1080,-277,-10.63867188,7.713180542,-43.39375305,23.99962616,93921.89063,16,14,2,31,1
2206714465,-592,-235,688,6346,1160,-319,-13.33868408,10.56317139,-42.49375916,23.99962616,93941.46875,17,10,2,31,1
2206724010,-607,-142,688,6367,1269,-373,-12.58477783,16.25193787,-41.42080688,23.99962616,93948.80469,18,9,1,31,1
2206733672,-625,-183,604,6375,1378,-453,-12.58477783,16.25193787,-41.42080688,23.99494362,93928.1875,16,8,3,31,1
2206743595,-548,-222,656,6407,1422,-526,-12.58477783,21.2039032,-36.92276001,24.00898933,93936.21094,18,11,2,31,1
2206753261,-559,99,521,6436,1519,-562,-14.53477478,24.35389709,-35.57275391,24.00898933,93953.34375,18,6,0,31,1
2206762802,-567,120,301,6439,1581,-682,-14.53477478,24.35389709,-35.57275391,24.00898933,93972.92188,18,2,0,31,1
2206772476,-612,-223,626,6445,1604,-830,-14.53477478,29.00389099,-33.32275391,24.00898933,93921.53125,18,6,-1,31,1
2206782171,-682,-318,567,6464,1643,-932,-17.07891846,30.03094482,-28.20225525,24.01835442,93926.0625,19,10,1,31,1
2206792094,-653,-229,542,6470,1700,-1004,-18.27842712,33.18095398,-25.95176697,24.01367188,93949.49219,19,8,0,31,1
2206801640,-544,-185,346,6475,1718,-1104,-18.27842712,33.18095398,-25.95176697,24.01835442,93977.45313,17,7,-3,31,1
2206811301,-569,-197,208,6477,1720,-1199,-20.07843018,36.33094788,-21.90176392,24.01835442,93965.21875,18,8,-4,31,1
2206820967,-551,-238,242,6463,1684,-1290,-20.06817627,36.29481506,-21.88613892,24.00898933,93943.55469,17,9,-4,31,1
2206830508,-583,-261,282,6459,1653,-1368,-21.26670837,35.54090881,-17.23468018,24.0043087,93974.32031,19,9,-4,31,1
2206840431,-651,-301,214,6448,1610,-1443,-21.26670837,35.54090881,-17.23468018,23.99962616,93961.04688,19,11,-7,31,1
2206850097,-777,-353,107,6460,1554,-1503,-21.56427002,37.78211975,-12.13272095,23.99494362,93964.89063,21,11,-9,31,1
2206859758,-658,-314,-106,6476,1479,-1554,-22.75938416,38.96453857,-7.031738281,23.99494362,93972.23438,19,10,-10,31,1
2206869299,-700,-388,-94,6452,1359,-1594,-23.35595703,38.9508667,-0.882720947,23.99962616,93970.83594,20,12,-13,31,1
2206878970,-762,-454,-190,6441,1244,-1610,-23.35595703,38.9508667,-0.882720947,24.0043087,93979.21875,20,13,-13,31,1
2206888893,-688,-467,-150,6398,1122,-1604,-23.35595703,37.75086975,2.717269897,24.0043087,93984.10938,20,13,-13,31,1
2206898560,-681,-492,154,6361,1010,-1589,-26.05841064,34.61112976,7.220199585,24.00898933,93990.04688,19,14,-11,31,1
2206908101,-800,-575,-236,6376,941,-1556,-28.1530304,34.14402771,11.71385193,23.99494362,93999.15625,20,14,-13,31,1
2206917762,-691,-569,-167,6346,825,-1501,-28.1530304,34.14402771,11.71385193,23.99962616,93985.51563,21,15,-10,31,1
2206927464,-730,-647,-86,6314,715,-1439,-27.55303955,30.8445282,16.66435242,24.01367188,94010.67188,19,15,-14,31,1
2206937387,-669,-542,-224,6301,629,-1366,-27.70303345,27.84599304,20.86581421,23.99962616,94002.64844,20,15,-14,31,1
2206946933,-732,-664,-2,6276,543,-1285,-27.70303345,27.84599304,20.86581421,24.01367188,94010.67188,19,16,-11,31,1
2206956631,-676,-634,-65,6270,484,-1199,-27.70303345,25.59599304,23.41581726,24.02303505,94015.21094,20,16,-13,31,1
2206966292,-783,-674,-81,6271,440,-1107,-28.45303345,22.44598389,26.41581726,24.01835442,94011.71875,19,16,-10,31,1
2206975847,-803,-750,131,6273,403,-997,-28.60205078,18.09403992,28.3633728,24.01835442,94014.16406,21,16,-8,31,1
2206985768,-713,-699,-36,6294,395,-885,-28.60205078,18.09403992,28.3633728,24.01367188,94018.01563,19,17,-10,31,1
2206995430,-610,-640,-63,6303,379,-789,-30.10302734,13.59745789,30.91874695,24.01835442,94023.95313,17,17,-10,31,1
2207005096,-622,-694,53,6300,359,-694,-28.60107422,10.44451904,31.21141052,24.01367188,94015.57031,17,18,-12,31,1
2207014637,-651,-666,-72,6316,365,-596,-28.15107727,6.694519043,34.81141663,24.02303505,94025,18,18,-10,31,1
2207024303,-651,-691,50,6314,375,-500,-28.15107727,6.694519043,34.81141663,24.01835442,94036.1875,19,17,-9,31,1
2207033965,-547,-639,34,6336,389,-456,-28.15010071,6.69354248,34.80262756,24.03239822,94036.875,17,15,-12,31,1
2207043888,-518,-604,-82,6336,404,-379,-26.05010986,1.593063354,34.96629333,24.01835442,94038.64063,16,17,-10,31,1
2207053434,-543,-666,16,6341,423,-309,-28.89961243,-2.905960083,34.36141968,24.01835442,94043.53125,15,17,-11,31,1
2207063095,-522,-652,-32,6350,455,-234,-28.89961243,-2.905960083,34.36141968,24.01367188,94030.25,16,17,-11,31,1
2207073026,-514,-657,26,6364,481,-170,-26.79962158,-7.408889771,33.92167664,24.02771759,94035.82813,16,16,-9,31,1
2207082690,-550,-625,-3,6375,530,-107,-28.14961243,-8.758895874,35.12167358,24.01367188,94044.9375,16,15,-9,31,1
2207092231,-536,-594,36,6371,574,-60,-28.14961243,-8.758895874,35.12167358,24.02303505,94032.33594,17,15,-9,31,1
2207101897,-491,-608,16,6377,628,-19,-26.19961548,-15.20352173,33.6133728,24.01367188,94035.14844,15,16,-11,31,1
2207111558,-538,-654,33,6377,687,19,-26.34960938,-18.20352173,32.41337585,24.03239822,94027.08594,16,17,-8,31,1
2207121481,-503,-670,93,6382,751,62,-25.60107422,-22.07910156,32.38456726,24.01835442,94028.85156,15,17,-6,31,1
2207131026,-575,-714,34,6400,832,105,-25.60107422,-22.07910156,32.38456726,24.02771759,94045.61719,17,18,-7,31,1
2207140688,-627,-810,229,6409,909,146,-24.70108032,-25.22911072,30.28456116,24.00898933,94031.65625,17,20,-4,31,1
2207150354,-623,-850,258,6438,1023,199,-23.65254211,-28.8125,26.67137146,24.01367188,94054.72656,18,20,-7,31,1
2207159896,-649,-815,156,6466,1142,245,-25.45254517,-30.3125,25.62138367,24.02771759,94050.51563,19,20,-4,31,1
2207169818,-765,-974,475,6494,1262,284,-25.45254517,-30.3125,25.62138367,24.02771759,94062.75,20,23,-2,31,1
2207179491,-747,-981,379,6550,1436,337,-24.10253906,-33.61250305,23.22137451,24.02771759,94052.96094,20,23,-2,31,1
2207189151,-854,-1026,507,6585,1599,369,-24.10546875,-35.51855469,18.84501648,24.01367188,94042.48438,22,23,-2,31,1
2207198698,-956,-1071,793,6633,1822,401,-24.40693665,-38.3319397,17.47792053,24.02303505,94034.78906,24,24,2,31,1
2207208360,-947,-1084,786,6689,2089,419,-24.40693665,-38.3319397,17.47792053,24.02303505,94049.46875,25,25,3,31,1
2207218282,-1034,-997,736,6732,2357,407,-24.5569458,-37.73193359,12.97792053,24.02771759,94055.41406,26,23,2,31,1
2207227948,-1064,-1012,937,6757,2628,362,-23.0569458,-38.44433594,10.41619873,24.02303505,94042.13281,26,24,4,31,1
2207237489,-1052,-1073,852,6795,2917,292,-23.0569458,-38.44433594,10.41619873,24.02771759,94072.53906,28,22,3,31,1
2207247150,-1082,-1039,909,6831,3196,204,-23.0569458,-38.44433594,10.41619873,24.03239822,94071.14063,28,24,6,31,1
2207256816,-1023,-1042,814,6847,3461,89,-23.20742798,-40.20137024,7.258880615,24.03239822,94056.45313,28,25,4,31,1
2207266739,-1001,-1181,709,6891,3691,-43,-23.35742188,-42.30137634,4.558883667,24.01367188,94044.9375,26,25,2,31,1
2207276291,-1047,-1280,878,6950,3916,-167,-23.35742188,-42.30137634,4.558883667,24.02771759,94057.85938,27,28,6,31,1
2207285951,-928,-1359,746,7036,4137,-291,-23.95596313,-40.60449219,1.406921387,24.01835442,94070.45313,27,28,3,31,1
2207295612,-749,-1336,518,7069,4316,-435,-24.10595703,-40.00450134,-2.49307251,24.02771759,94035.82813,25,30,1,31,1
2207305158,-629,-1395,473,7149,4439,-590,-24.85302734,-39.21788025,-5.039169312,24.02303505,94029.89063,22,30,0,31,1
2207315081,-464,-1448,403,7206,4484,-670,-24.85302734,-39.21788025,-5.039169312,24.02303505,94012.75781,19,31,-3,31,1
2207324746,-440,-1552,336,7280,4548,-835,-23.35302734,-39.5178833,-7.439163208,24.04176331,94034.07031,15,32,0,63,1
2207334408,-357,-1627,286,7371,4598,-996,-24.55108643,-36.80273438,-11.03526306,24.02303505,94044.57813,16,34,-7,31,1
2207343950,-377,-1794,88,7429,4571,-1141,-25.30108643,-34.55273438,-11.48526001,24.02303505,94081.28906,16,35,-4,31,1
2207353616,-354,-1821,264,7503,4522,-1257,-25.30108643,-34.55273438,-11.48526001,24.02771759,94082.32813,14,38,-6,31,1
2207363539,-387,-1841,-10,7591,4467,-1364,-25.60107422,-32.90274048,-14.03526306,24.01835442,94080.24219,15,39,-10,31,1
2207373209,-398,-1913,161,7649,4362,-1448,-24.55206299,-32.61006165,-16.88818359,24.02771759,94114.14844,16,40,-6,31,1
2207382754,-312,-1799,-2,7732,4254,-1535,-26.80206299,-30.96006775,-16.5881958,24.03239822,94080.92969,14,38,-10,31,1
2207392416,-282,-1767,-337,7786,4100,-1625,-26.80206299,-30.96006775,-16.5881958,24.03708076,94089.3125,13,37,-14,31,1
